PC,term,estimate,std.error,statistic,p.value
similarity_lex_functional_word_inside,(Intercept),1.091045502930694e-5,2.5080262038266045e-6,4.350215724485009,4.823876257852747e-5
similarity_lex_functional_word_inside,time,-5.291364122703673e-10,1.3626373205025061e-10,-3.883178629477396,2.4110657053384092e-4
similarity_lex_functional_word_of,(Intercept),4.458468508066162e-4,1.1040960822079589e-4,4.038116410258577,1.4282957366067712e-4
similarity_lex_functional_word_of,time,-1.4858872152551494e-8,5.998671484140452e-9,-2.4770271537349604,0.015817547729913912
similarity_lex_functional_word_of,ONSET,-3.1781574752610705e-5,1.4065943833075443e-5,-2.2594697611316876,0.027161719340117792
similarity_lex_functional_word_someone,(Intercept),7.572550530476916e-6,1.3053085584020894e-6,5.801349023365749,2.036480316179129e-7
similarity_lex_functional_word_someone,time,-3.7089534563194384e-10,7.091880275159128e-11,-5.229859095775861,1.878379189630561e-6
similarity_lex_functional_word_used,(Intercept),-9.572150376615063e-5,4.0638198754755085e-5,-2.3554563612382116,0.021481007394795675
similarity_lex_functional_word_used,time,5.506513987959897e-9,2.2079165750636703e-9,2.4939864350631566,0.015144668100096133
similarity_lex_functional_word_after,(Intercept),6.532486262569036e-5,1.0047691337805515e-5,6.501479835462159,1.234737383076163e-8
similarity_lex_functional_word_after,time,-3.053656153704416e-9,5.459017605515464e-10,-5.593783303829585,4.601583078573844e-7
similarity_lex_functional_word_by,(Intercept),-1.3655115531386683e-4,6.19637621807924e-5,-2.2037260248247987,0.03103746258268786
similarity_lex_functional_word_by,time,9.487976844543998e-9,3.3665571251793405e-9,2.8183026432496856,0.00636479261371829
similarity_lex_functional_word_by,ONSET,-2.085387912145017e-5,7.894048467032838e-6,-2.6417216981299565,0.01028878338896044
similarity_lex_functional_word_into,(Intercept),4.4703918387590066e-5,5.968297613738218e-6,7.490229422320975,2.1631559249310844e-10
similarity_lex_functional_word_into,time,-2.1397128734180025e-9,3.242639592815038e-10,-6.598676208602171,8.32472107424674e-9
similarity_lex_functional_word_into,POST,9.141783600666081e-9,3.4825980005435666e-9,2.6249896195998574,0.010756868118556412
similarity_lex_functional_word_off,(Intercept),2.7896310319713982e-5,7.791940460903083e-6,3.5801493170650853,6.501580745946553e-4
similarity_lex_functional_word_off,time,-1.3664495406254712e-9,4.2334441541959665e-10,-3.2277490640123796,0.0019442933800791302
similarity_lex_functional_word_something,POST,2.2616149717484944e-9,1.0072333547164836e-9,2.2453733895509194,0.028099172073699732
similarity_lex_functional_word_via,(Intercept),9.992711627896427e-5,1.6011932510326335e-5,6.240790498868252,3.535152726129436e-8
similarity_lex_functional_word_via,time,-5.2128995039224825e-9,8.699453290658875e-10,-5.992215061973935,9.555414163739432e-8
similarity_lex_functional_word_can,(Intercept),4.962318196254664e-5,2.1913628317047915e-5,2.264489533389677,0.026834616396045348
similarity_lex_functional_word_can,POST,4.642234142180476e-8,1.2786955862578966e-8,3.630445113028017,5.53156169991728e-4
similarity_lex_functional_word_is,(Intercept),3.463617023546035e-4,2.7309634000773514e-5,12.68276617492542,2.333490190521944e-19
similarity_lex_functional_word_is,time,-1.5968571006792878e-8,1.4837614711497225e-9,-10.762222444298482,3.6410549965449947e-16
similarity_lex_functional_word_is,POST,5.944021953977252e-8,1.593561228376808e-8,3.7300242049888457,4.0024617880841316e-4
similarity_lex_functional_word_on,(Intercept),3.659554322164433e-4,4.208341612303281e-5,8.695953559153937,1.5108962413919742e-12
