PC,term,estimate,std.error,statistic,p.value
mean_lex_functional_word_though,POST,-4.8785273615168095e-8,2.3030093124785018e-8,-2.1183272403994455,0.03729063867160902
mean_lex_functional_word_are,(Intercept),0.010877521384379321,9.42535096042003e-4,11.54070700396983,1.2605466148414783e-18
mean_lex_functional_word_are,time,-3.277645614387128e-7,5.120893457136466e-8,-6.400534675876547,1.0200428034310196e-8
mean_lex_functional_word_are,POST,-1.0301339411463058e-6,1.880501606313996e-7,-5.477974268607455,4.958526228181688e-7
mean_lex_functional_word_few,time,3.84438925971462e-8,1.3616621350803409e-8,2.823306281838992,0.006012506204473975
mean_lex_functional_word_few,POST,-2.5354307590820627e-7,5.000314600779418e-8,-5.070542478840943,2.559705825243998e-6
mean_lex_functional_word_most,(Intercept),0.0013859127256958396,4.248029799959408e-4,3.2624835299156394,0.001632290987220112
mean_lex_functional_word_most,POST,-4.0044947755541795e-7,8.475468866930546e-8,-4.724806188810221,9.85389074410486e-6
mean_lex_functional_word_per,(Intercept),7.188681168268858e-4,1.8033540128923578e-4,3.986283955826898,1.4868376845805198e-4
mean_lex_functional_word_per,time,-3.258024857538645e-8,9.797814218590887e-9,-3.3252568224417822,0.0013416565722275812
mean_lex_functional_word_through,time,5.218666143484782e-8,2.216915884042674e-8,2.354020818312801,0.021056591606183596
mean_lex_functional_word_through,POST,7.143519339279911e-7,8.14098929395899e-8,8.7747558451904,2.6790697791647676e-13
mean_lex_functional_word_around,(Intercept),3.1986863351239186e-4,1.488410883393464e-4,2.1490613719722047,0.03469097203548683
mean_lex_functional_word_much,(Intercept),7.057250683631772e-4,2.391479423963532e-4,2.950997868898825,0.004167524320948703
mean_lex_functional_word_much,POST,-1.4510019011365035e-7,4.771367047354892e-8,-3.041061160744062,0.003197967868175051
mean_lex_functional_word_plenty,POST,-1.774207497512994e-8,7.184805946737629e-9,-2.4693881931753494,0.01569115902268422
mean_lex_functional_word_will,(Intercept),-0.0013797393221250292,3.265752302162943e-4,-4.2248743764529015,6.356475395031264e-5
mean_lex_functional_word_will,time,9.639108634454722e-8,1.7743179715006917e-8,5.43257115651154,5.969069811033952e-7
mean_lex_functional_word_as,(Intercept),0.008698275596022978,0.0011363232578198701,7.654754521799841,4.088815967127327e-11
mean_lex_functional_word_as,time,-1.9073147183403896e-7,6.173765158027018e-8,-3.0893865728930967,0.0027685356783945405
mean_lex_functional_word_for,(Intercept),0.02030256350351606,0.0012948866901601379,15.679027097734132,5.705697487030384e-26
mean_lex_functional_word_for,time,-5.526003375585525e-7,7.035257156173464e-8,-7.854728338873068,1.6718300811033384e-11
mean_lex_functional_word_for,POST,8.633326779491957e-7,2.5834969022015474e-7,3.3417213591914896,0.0012739073022130358
mean_lex_functional_word_plus,(Intercept),1.4715789229466098e-4,5.350380534942709e-5,2.750419177357386,0.007376328568070196
mean_lex_functional_word_plus,time,-7.25471681792932e-9,2.906918669621341e-9,-2.4956724430389134,0.01465512581904001
mean_lex_functional_word_to,time,1.0039148409647435e-6,1.2337127896610193e-7,8.137346466519034,4.707011139997247e-12
mean_lex_functional_word_to,POST,-2.2652135198340864e-6,4.5304572377980695e-7,-4.999966672094767,3.3824844574130138e-6
mean_lex_functional_word_with,(Intercept),0.00393263686781121,0.0012501211496771375,3.1458046036793093,0.0023352867083929673
mean_lex_functional_word_with,time,1.6339050466132734e-7,6.792041211932001e-8,2.4056170974682702,0.01848255139171321
mean_lex_functional_word_with,POST,-7.812740306535151e-7,2.4941828054222324e-7,-3.132384799362193,0.002432194010412185
mean_lex_functional_word_at,time,8.399305574928305e-8,3.220681262108071e-8,2.6079282274057154,0.010888459854245545
mean_lex_functional_word_at,POST,-3.5426988979927197e-7,1.1827030453795705e-7,-2.995425531229392,0.0036595426337527187
mean_lex_functional_word_from,(Intercept),0.006853044621353785,9.760402754562572e-4,7.021272373366232,6.804287059858769e-10
mean_lex_functional_word_from,time,-1.1670442498982646e-7,5.302930661653454e-8,-2.200753365186148,0.03067351965982652
mean_lex_functional_word_from,POST,-5.469981698021895e-7,1.9473495613375566e-7,-2.808936724367444,0.006261517998694771
mean_lex_functional_word_toward,(Intercept),-2.1165569753091963e-4,8.523686193233128e-5,-2.4831474638161954,0.01514090011970479
mean_lex_functional_word_toward,time,1.340939105761155e-8,4.631009395926705e-9,2.8955655044461888,0.004892628566168125
mean_lex_functional_word_within,ONSET,-7.571080101307155e-5,3.224810671064361e-5,-2.3477595659308244,0.02138968047662289
mean_lex_functional_word_within,POST,7.150011812155669e-7,6.489078847660861e-8,11.01853125845906,1.2240119494082909e-17
mean_lex_functional_word_be,(Intercept),0.005211925246648378,6.370790327911196e-4,8.180971242789626,3.8695313233781076e-12
mean_lex_functional_word_be,time,-1.3640646630533614e-7,3.4613181667173556e-8,-3.9408820494159102,1.7422776052870576e-4
mean_lex_functional_word_be,POST,-1.100061572940675e-6,1.271070063643846e-7,-8.654610036106652,4.599726526500562e-13
mean_lex_functional_word_have,(Intercept),0.0018526252736085448,6.625113702906498e-4,2.7963675141088995,0.006487050699793392
mean_lex_functional_word_same,POST,-1.866948955929437e-7,7.071943726250014e-8,-2.6399375167531343,0.009988290789634511
mean_lex_functional_word_towards,ONSET,-5.28858662988953e-5,2.0740317167325448e-5,-2.549906342908408,0.012709362303899838
mean_lex_functional_word_without,time,7.60228987349268e-8,2.0360585531202627e-8,3.7338267417909767,3.5423660131886115e-4
mean_lex_functional_word_without,POST,-1.5358729862780984e-7,7.476842491921368e-8,-2.0541732528638783,0.04326614685473318
mean_lex_functional_word_because,(Intercept),0.0010607635137375117,2.391024848274762e-4,4.436438686544403,2.9263064750353073e-5
mean_lex_functional_word_because,time,-4.421854119577877e-8,1.2990692392037243e-8,-3.4038633093092794,0.0010461154125359117
mean_lex_functional_word_because,POST,-1.323071851310246e-7,4.770460099362702e-8,-2.773468017240095,0.0069171775874569946
mean_lex_functional_word_need,(Intercept),7.991640249224093e-4,2.427376493019581e-4,3.2922953123282253,0.0014875894839879637
mean_lex_functional_word_need,time,-2.7730725624619096e-8,1.3188194745542812e-8,-2.102693064491726,0.03867675514397753
mean_lex_functional_word_need,POST,2.892275024760433e-7,4.842987187873093e-8,5.9720889454399755,6.350286833502016e-8
mean_lex_functional_word_several,(Intercept),0.001992736456084953,3.896701828465549e-4,5.113905409769719,2.154983248509237e-6
mean_lex_functional_word_several,time,-7.393167271101521e-8,2.1171195620827764e-8,-3.4920877420018184,7.878425063790634e-4
mean_lex_functional_word_several,POST,-2.0571852151449472e-7,7.774515854664362e-8,-2.6460621517811016,0.009823953988084411
mean_lex_functional_word_under,(Intercept),-0.0014446150724964253,2.7372059213389e-4,-5.277699647053934,1.1184887377877458e-6
mean_lex_functional_word_under,time,1.0064658664691498e-7,1.4871530993679748e-8,6.767735392522046,2.0705901820325684e-9
mean_lex_functional_word_under,POST,-1.6414832744918649e-7,5.4611442624313674e-8,-3.0057497030138087,0.0035500172858779623
mean_lex_functional_word_before,time,1.2085075493251817e-8,6.0166059081732925e-9,2.0086200887504995,0.04799421746621098
mean_lex_functional_word_would,POST,-6.4790425251598e-8,2.6794132624936707e-8,-2.418082576455525,0.017904388357431283
mean_lex_functional_word_him,(Intercept),-1.0584793716528214e-5,5.099005923356444e-6,-2.0758543676216648,0.041160393545246594
mean_lex_functional_word_him,time,5.908511447117941e-10,2.7703441686645136e-10,2.1327716295864523,0.036048512211906275
mean_lex_functional_word_no,POST,-1.34793506936104e-7,5.2300200898628096e-8,-2.5773038080173003,0.01181781304876662
mean_lex_functional_word_should,POST,-8.407408120676335e-8,3.4288802619545064e-8,-2.4519398399418018,0.016414698173237624
mean_lex_functional_word_nobody,POST,8.797819361822142e-10,3.1380076585064073e-10,2.803632214846036,0.006355806438553058
mean_lex_functional_word_since,POST,-1.9113803343453877e-7,4.2328810823985836e-8,-4.515554056770936,2.1783657246094772e-5
mean_lex_functional_word_beside,(Intercept),6.798898849001358e-5,2.9153120318118655e-5,2.3321341848871815,0.022241402336067258
mean_lex_functional_word_beside,time,-3.5177486922761363e-9,1.5839200441350254e-9,-2.2209130475378065,0.029220703020749958
mean_lex_functional_word_if,ONSET,-4.802347222931153e-5,2.1801679065410572e-5,-2.2027419119981047,0.030527456453413055
mean_lex_functional_word_so,(Intercept),5.183024082767865e-4,2.2364884089584903e-4,2.317483096271242,0.023067178747285352
mean_lex_functional_word_so,POST,-1.9118480125732667e-7,4.462136278224753e-8,-4.284602471473349,5.116772469218006e-5
mean_lex_lexical_density,(Intercept),0.9948293248329093,2.3957382518195494e-4,4152.495891724991,1.1521711073700958e-212
mean_lex_lexical_density,time,1.7164879241096992e-7,1.3016300814975237e-8,13.187217693485403,1.1756550257645598e-21
mean_lex_avg_dependency_link_length,time,0.0020529247217699275,2.35903750331426e-4,8.702382725521455,3.7101318125825905e-13
mean_lex_sentence_depth,(Intercept),9.6503747207784,0.22782008822642907,42.359630337720475,4.454534013262013e-56
mean_lex_sentence_depth,time,-9.652941845340331e-5,1.2377707780878039e-5,-7.798650619505561,2.1488964935809678e-11
mean_lex_sentence_depth,POST,1.0155079354305005e-4,4.545359039249019e-5,2.234164400791278,0.028298927837825345
mean_lex_pos_SPACE,(Intercept),0.08604320703957535,0.001495693089999681,57.52731467094877,3.007934542453217e-66
mean_lex_pos_SPACE,time,8.231003503854258e-7,8.126259691153466e-8,10.128895477971028,6.214637150548287e-16
mean_lex_pos_SPACE,ONSET,-3.8320387275005477e-4,1.4829955113253947e-4,-2.583985385145062,0.011609140606989522
mean_lex_pos_SPACE,POST,4.022725189486972e-6,2.9841363680868193e-7,13.480366488968498,3.509147010229472e-22
mean_lex_pos_PRON,(Intercept),0.04789681509409077,0.004269325759480077,11.218824187340461,5.102399677424629e-18
mean_lex_pos_PRON,POST,-2.601310898941187e-6,8.517957561786351e-7,-3.053913899044656,0.003078084243196427
mean_lex_pos_VERB,(Intercept),0.08939134160478569,0.0047874730154490956,18.671925944296987,1.055697481022362e-30
mean_lex_pos_VERB,time,2.349542287640095e-6,2.601085025266595e-7,9.032931506724896,8.389142189949894e-14
mean_lex_pos_VERB,POST,5.71144583611029e-6,9.551740549017956e-7,5.979481757068351,6.155112292273145e-8
mean_lex_pos_DET,(Intercept),0.1589284610929344,0.006461978695346603,24.594395708451017,8.957068604882466e-39
mean_lex_pos_DET,time,-3.2209302266273233e-6,3.5108617769370564e-7,-9.174186941182644,4.446620680326726e-14
mean_lex_pos_DET,POST,-1.0120870833703193e-5,1.2892635369860623e-6,-7.850117949789349,1.7067041216598494e-11
mean_lex_pos_ADJ,(Intercept),0.08931611474018385,0.007350651132898711,12.150775914318526,9.169947285936343e-20
mean_lex_pos_ADJ,time,2.305811500984994e-6,3.993686967225281e-7,5.7736410487550485,1.4607851153482067e-7
mean_lex_pos_NOUN,(Intercept),0.28499779868069186,0.006771454103087068,42.08812381239695,7.24722461125379e-56
mean_lex_pos_NOUN,time,2.042691013524346e-6,3.6790030586036816e-7,5.5522949586772645,3.6553458052168093e-7
mean_lex_pos_NOUN,POST,4.133791795089731e-6,1.3510086119243313e-6,3.059781972227177,0.0030247502503606455
mean_lex_pos_ADP,(Intercept),0.17614630696893815,0.0050925941819410835,34.58871857364424,1.7733614830712658e-49
mean_lex_pos_ADP,time,-2.741463382887056e-6,2.7668606013362884e-7,-9.908209259125789,1.6609069301952923e-15
mean_lex_pos_CCONJ,(Intercept),0.01671450847518608,0.002835594063509981,5.894535007770603,8.803982789087983e-8
mean_lex_pos_CCONJ,time,8.977594892549058e-7,1.54060842380305e-7,5.827304819213909,1.1672582467155541e-7
mean_lex_pos_PROPN,time,2.5106385815054447e-6,4.0825494831256916e-7,6.149683162157887,2.989714889222257e-8
mean_lex_pos_PROPN,POST,9.412431485613287e-6,1.4991994903106703e-6,6.278304886338244,1.7252453573648564e-8
mean_lex_pos_AUX,(Intercept),0.065696268619961,0.0029907001459075623,21.966852380657077,2.185018996023853e-35
mean_lex_pos_AUX,time,-1.7765930978242341e-6,1.624879208609608e-7,-10.933693338007851,1.7751097097248373e-17
mean_lex_pos_AUX,POST,-8.011169504432202e-6,5.966903993283284e-7,-13.42600704393781,4.387560583673302e-22
