PC,term,estimate,std.error,statistic,p.value
similarity_lex_functional_word_few,POST,-1.8486511892894148e-9,4.762963873396406e-10,-3.881304243383157,2.1418113720367423e-4
similarity_lex_functional_word_most,(Intercept),1.7313236394559897e-5,3.7327979928396853e-6,4.638139119172918,1.3716488943725624e-5
similarity_lex_functional_word_most,time,-5.974538839405788e-10,2.028068864344233e-10,-2.945925034620374,0.0042295000749713796
similarity_lex_functional_word_most,POST,-2.0291956971871763e-9,7.447502645851471e-10,-2.7246659634522077,0.007922188650024219
similarity_lex_functional_word_per,(Intercept),7.362255288156511e-6,1.956963920704542e-6,3.762080235749041,3.219710670560962e-4
similarity_lex_functional_word_per,time,-3.5099933695608085e-10,1.0632393190949597e-10,-3.301226080078144,0.0014466422476007844
similarity_lex_functional_word_through,POST,4.410074227580636e-9,7.602753146143208e-10,5.800627934129122,1.3050731582331748e-7
similarity_lex_functional_word_much,(Intercept),5.249784827268525e-6,2.1241112304328597e-6,2.471520677473516,0.0156047197301281
similarity_lex_functional_word_much,POST,-1.2009595394486655e-9,4.237926627445802e-10,-2.8338374989103663,0.005835818467081635
similarity_lex_functional_word_plenty,POST,-9.670356703262584e-11,4.5336208808313253e-11,-2.133031622505087,0.036026487782129885
similarity_lex_functional_word_as,(Intercept),1.1294577335148823e-4,2.0192554019482488e-5,5.593436731307698,3.08551670075773e-7
similarity_lex_functional_word_as,time,-3.831200054810497e-9,1.0970829436003776e-9,-3.492169919475155,7.876328210816652e-4
similarity_lex_functional_word_for,(Intercept),2.600968590105202e-4,2.516912048455378e-5,10.333966940566752,2.4999001395565953e-16
similarity_lex_functional_word_for,time,-9.858209477033743e-9,1.3674650944296199e-9,-7.209112332878725,2.967995118298417e-10
similarity_lex_functional_word_plus,(Intercept),1.3165052016633188e-6,4.930416551848876e-7,2.670170335140623,0.009200664893896896
similarity_lex_functional_word_plus,time,-6.606383730882009e-11,2.6787477694300192e-11,-2.4662208985386136,0.015820336157784554
similarity_lex_functional_word_to,(Intercept),2.2378136260654575e-4,4.597480708650406e-5,4.867478012153247,5.6802752844702144e-6
similarity_lex_functional_word_with,(Intercept),5.1301849157320274e-5,1.3650286914957955e-5,3.7582982304279495,3.261216294598996e-4
similarity_lex_functional_word_at,(Intercept),3.3431663761588945e-5,8.166400447245997e-6,4.09380656478379,1.017250683066524e-4
similarity_lex_functional_word_at,time,-1.1460793687873e-9,4.436892248816028e-10,-2.583067842346471,0.01163759769189184
similarity_lex_functional_word_from,(Intercept),1.0233939180330524e-4,1.1648562402583816e-5,8.785581281738672,2.5517244077125386e-13
similarity_lex_functional_word_from,time,-3.635273842726219e-9,6.328787887361493e-10,-5.744028568228386,1.6527492364170423e-7
similarity_lex_functional_word_toward,(Intercept),-2.406635602391011e-6,1.1601427323169395e-6,-2.0744306156059613,0.041295908576264806
similarity_lex_functional_word_toward,time,1.4559473844235419e-10,6.303178897225367e-11,2.3098620682723188,0.0235073576174504
similarity_lex_functional_word_within,ONSET,-6.681747148033798e-7,2.8519270613685744e-7,-2.3428885116112967,0.021652038147714568
similarity_lex_functional_word_within,POST,4.956966674314708e-9,5.738749172177078e-10,8.63771272378892,4.96303588140808e-13
similarity_lex_functional_word_be,(Intercept),5.845869937871769e-5,7.598149305312641e-6,7.693807666801605,3.434238792329865e-11
similarity_lex_functional_word_be,time,-2.122006945359221e-9,4.1281553575366854e-10,-5.140327244431628,1.9398259327585062e-6
similarity_lex_functional_word_be,POST,-6.00228481240089e-9,1.5159469428411875e-9,-3.9594293459581174,1.6332175935365452e-4
similarity_lex_functional_word_have,(Intercept),3.577541285464687e-5,9.018069782475136e-6,3.967080951643269,1.5901591551301526e-4
similarity_lex_functional_word_have,time,-1.1813125144147522e-9,4.899613259920351e-10,-2.411032160595377,0.018229379490313675
similarity_lex_functional_word_same,ONSET,-6.78985956536628e-7,3.1664373265637694e-7,-2.1443214771393135,0.035081315634838794
similarity_lex_functional_word_because,(Intercept),9.979658291986049e-6,2.2429764812941e-6,4.449292435838747,2.789798520000194e-5
similarity_lex_functional_word_because,time,-4.5032795133228584e-10,1.218632986273231e-10,-3.6953533705784434,4.0315698259260147e-4
similarity_lex_functional_word_need,(Intercept),6.466136767589723e-6,2.0268203255274984e-6,3.190286127561333,0.0020392341791509727
similarity_lex_functional_word_need,time,-2.4417714445771795e-10,1.1011930470674415e-10,-2.217387270179191,0.029470351097591874
similarity_lex_functional_word_need,POST,1.6485560045229995e-9,4.043816398847884e-10,4.0767330707513985,1.0808528418501804e-4
similarity_lex_functional_word_several,(Intercept),1.8685598895626852e-5,3.5293929839100265e-6,5.294281192491654,1.0461338395939046e-6
similarity_lex_functional_word_several,time,-7.657709770665374e-10,1.9175567588798597e-10,-3.9934722845641466,1.4498431221217614e-4
similarity_lex_functional_word_under,(Intercept),-1.0172365282347054e-5,2.838231859974419e-6,-3.5840501355089214,5.834913156920975e-4
similarity_lex_functional_word_under,time,7.171522916736472e-10,1.5420415666868238e-10,4.650667706801804,1.3078566992886202e-5
similarity_lex_functional_word_under,POST,-1.3648592929056255e-9,5.662706454312873e-10,-2.410259659259065,0.01826530620914223
similarity_lex_functional_word_no,(Intercept),6.69740424655136e-6,2.353756060528507e-6,2.8454113656312963,0.0056471478437082525
similarity_lex_functional_word_no,time,-2.606344814312681e-10,1.2788207103026105e-10,-2.0380846144538394,0.04488810148156134
similarity_lex_functional_word_nobody,POST,8.977366695736875e-12,3.2020486311289855e-12,2.803632214846036,0.006355806438553058
similarity_lex_functional_word_since,(Intercept),3.7356477012585276e-6,1.6490915910801097e-6,2.2652760595375914,0.0262344687646652
similarity_lex_functional_word_since,POST,-8.90838573463819e-10,3.290189828482367e-10,-2.707559806282445,0.00830488340217593
similarity_lex_functional_word_so,(Intercept),3.7094210430611204e-6,1.630071331189972e-6,2.2756188469084955,0.025578154961582684
similarity_lex_functional_word_so,POST,-1.1384496073653642e-9,3.252241502286226e-10,-3.500507593194014,7.666304849950225e-4
similarity_lex_lexical_density,(Intercept),4.664901668277029e-6,1.1530038661889227e-6,4.045868192702723,1.2056575634520105e-4
similarity_lex_lexical_density,time,-2.164099098026359e-10,6.26439267801735e-11,-3.454603198200669,8.891935990825406e-4
similarity_lex_avg_dependency_link_length,(Intercept),517.7892272378505,66.36331162310472,7.802341603724,2.1136935941397203e-11
similarity_lex_avg_dependency_link_length,time,-0.017135951356839933,0.003605589327248996,-4.752607632637512,8.856399955529883e-6
similarity_lex_sentence_depth,(Intercept),2.6721900219333845,0.3892243052762674,6.8654243471169965,1.3499565732553316e-9
similarity_lex_sentence_depth,time,-8.144388047186057e-5,2.114697061804583e-5,-3.85132612811975,2.3746453088445386e-4
similarity_lex_pos_SPACE,(Intercept),1.4929867191369172e-4,3.5519004487589665e-5,4.203346182347444,6.870695270512263e-5
similarity_lex_pos_SPACE,time,-5.41629827806246e-9,1.929785303998834e-9,-2.806684384443697,0.0063013958334206385
similarity_lex_pos_SPACE,POST,1.5672108809370485e-8,7.086584390764141e-9,2.211517981750948,0.02989008282498484
similarity_lex_pos_PRON,(Intercept),0.0010806360912283051,8.449540707171267e-5,12.789287946872085,6.169694052935538e-21
similarity_lex_pos_PRON,time,-4.1851061075646956e-8,4.590725364483757e-9,-9.116437545889495,5.763882992214245e-14
similarity_lex_pos_VERB,(Intercept),6.851233703053462e-4,1.6172063865418633e-4,4.236462185697725,6.0952669285394e-5
similarity_lex_pos_DET,(Intercept),0.0012984367264268018,2.1634414267030297e-4,6.00171888362862,5.603032715982623e-8
similarity_lex_pos_DET,time,-3.07358315617937e-8,1.1754207449064382e-8,-2.614879114137145,0.010686962542956409
similarity_lex_pos_DET,POST,-9.063727422530709e-8,4.316396381594249e-8,-2.0998366742173586,0.03893476473493156
similarity_lex_pos_ADJ,time,5.529982150657775e-8,1.9110416375575577e-8,2.8937005044670148,0.004918935222761672
similarity_lex_pos_ADJ,POST,-1.446352029136471e-7,7.017753638579846e-8,-2.0609900313188585,0.04259429244747535
similarity_lex_pos_NOUN,(Intercept),0.0017753736736594089,4.3654780067591724e-4,4.066848283075887,1.1194051072380875e-4
similarity_lex_pos_ADP,(Intercept),9.097759417082409e-4,1.519156962596254e-4,5.988689543662592,5.9202836749863145e-8
similarity_lex_pos_ADP,time,-1.9672112752254277e-8,8.25374140739241e-9,-2.383417626173153,0.01955352988426144
similarity_lex_pos_CCONJ,(Intercept),2.2457055141900564e-4,4.992797578909652e-5,4.497890168181989,2.3272994219742904e-5
similarity_lex_pos_AUX,(Intercept),8.601022296873878e-4,6.598688945569062e-5,13.034441186456224,2.2168032401829e-21
similarity_lex_pos_AUX,time,-3.3283956965681234e-8,3.5851379104017433e-9,-9.283870745700687,2.717156008360019e-14
similarity_lex_pos_ADV,(Intercept),5.010638602444237e-4,8.353685517310024e-5,5.998117348398478,5.689008454061742e-8
similarity_lex_pos_ADV,time,-1.1329419384564773e-8,4.538646219987779e-9,-2.4962111685795327,0.014634549229117614
similarity_lex_pos_PUNCT,(Intercept),0.0011544726538490798,4.419925690273569e-4,2.611972994002133,0.010770792667598506
similarity_lex_pos_SCONJ,(Intercept),1.0499035068837291e-4,3.858879931081017e-5,2.720746759771848,0.00800841884239579
similarity_lex_dep_dep,(Intercept),1.516636676894716e-4,3.550437566881771e-5,4.2716894701706485,5.363232526277962e-5
similarity_lex_dep_dep,time,-5.320582879177021e-9,1.928990504710728e-9,-2.7582213941353215,0.007217871943492473
